"","node_id","protocol","user_agent","connected_since","services","height","hostname","city","country_code","latitude","longitude","timezone","asn","organization_name"
"9350","wbkrfa67rjfeciurce5mjabq3axodwaiz2i7lkdu7fjvo2cyneahiuqd.onion:8333","70016","/Satoshi:24.0.1/","1687376505","1101","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9351","[2401:b140:3::44:110]:8333","70016","/Satoshi:23.0.0(@wiz)/","1684328037","1037","795932","2401:b140:3::44:110","Tokyo","JP",35.6502,139.7385,"Asia/Tokyo","AS54415","WIZ K.K."
"9352","95.89.81.40:8333","70016","/Satoshi:24.0.1/","1687730715","1033","795932","ip5f595128.dynamic.kabel-deutschland.de","Berlin","DE",52.5353,13.4245,"Europe/Berlin","AS3209","Vodafone GmbH"
"9353","85.214.43.106:8333","70016","/Satoshi:24.0.1/","1684795587","1033","795932","h3005443.stratoserver.net","Berlin","DE",52.5201,13.4425,"Europe/Berlin","AS6724","Strato AG"
"9354","gixa256u4j5emxq5ajmxbjjlio57l7ahlzcunb5ke3z2az5rrfpa4nid.onion:8333","70016","/Satoshi:23.0.0/","1687489791","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9355","119.17.158.221:8333","70016","/Satoshi:22.0.0/","1687710624","1033","795932","119-17-158-221.77119e.mel.static.aussiebb.net",NA,"AU",-37.8159,144.9669,"Australia/Melbourne","AS4764","Aussie Broadband"
"9356","viznlp3wypwq35g4vfoomlkgrlw4eiqtestgivrbx7bynrl3473bmuid.onion:8333","70016","/Satoshi:24.0.1/","1687506426","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9357","64ehspq23b7wegzy4jah2ykc377p7r5p4r3ekzto2o74ecs3clus5wid.onion:8333","70016","/Satoshi:22.0.0/","1687724354","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9358","gxcfj4ndwb6kppe763hgxpl5sfwapqldjsezb2oszzzwp53pah5uuhyd.onion:8333","70016","/Satoshi:24.0.1/","1687693982","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9359","194.163.148.204:8333","70016","/Satoshi:22.0.0/","1687731639","1033","795932","vmi1326050.contaboserver.net","Düsseldorf","DE",51.1878,6.8607,"Europe/Berlin","AS51167","Contabo GmbH"
"9360","92.221.126.65:8333","70016","/Satoshi:24.0.1/","1684330417","1033","795932","65.92-221-126.customer.lyse.net","Sandnes","NO",58.8631,5.7442,"Europe/Oslo","AS29695","Altibox AS"
"9361","vxjefp74s6x664ck5blxahxp4ip6ndonpwbqrzyntqgscjtf35r2pwid.onion:8333","70016","/Satoshi:24.0.1/","1687497856","1101","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9362","hkm5nrbjdtdlmtteibc3ztc37pf6mdssrwx2swvbj46mehrr7nmfjsqd.onion:8333","70016","/Satoshi:24.0.1/","1687726599","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9363","ypt2stxtovhi4364cpdk7364fnnqkvci6sqsvv5a4owjnmcqgxiiuqad.onion:8333","70016","/Satoshi:23.0.0/","1687490285","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9364","77.102.150.128:8333","70016","/Satoshi:23.0.0/","1687737250","1032","795932","pres-27-b2-v4wan-162237-cust127.vm29.cable.virginm.net","Motherwell","GB",55.806,-3.9417,"Europe/London","AS5089","Virgin Media Limited"
"9365","195.43.141.16:8333","70016","/Satoshi:23.0.0/","1684328025","1033","795932","195.43.141.16",NA,"DE",51.2993,9.491,"Europe/Berlin","AS29686","Probe Networks"
"9366","[2601:681:6300:5350:af1:6b20:d37b:ba19]:8333","70016","/Satoshi:23.0.0/","1687233782","1033","795932","2601:681:6300:5350:af1:6b20:d37b:ba19","Salt Lake City","US",40.6982,-111.841,"America/Denver","AS7922","COMCAST-7922"
"9367","99.199.196.96:8333","70016","/Satoshi:25.0.0/","1687007989","1101","795932","h99-199-196-96.ptr.qidc.telus.com","Donnacona","CA",46.6784,-71.7265,"America/Toronto","AS852","TELUS Communications"
"9368","109.193.76.200:8333","70016","/Satoshi:24.0.1/","1687735837","1101","795932","ip-109-193-076-200.um39.pools.vodafone-ip.de","Heddesheim","DE",49.5058,8.6099,"Europe/Berlin","AS3209","Vodafone GmbH"
"9369","13.212.172.40:8333","70016","/Satoshi:24.0.1/","1685217208","1033","795932","ec2-13-212-172-40.ap-southeast-1.compute.amazonaws.com",NA,"SG",1.2929,103.8547,"Asia/Singapore","AS16509","AMAZON-02"
"9370","cissywfw3nkpljtk6qtsqpp4x6hdtgzj62g5diqlp3oswhu7b5ap5aqd.onion:8333","70016","/Satoshi:25.0.0/","1687736324","1101","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9371","54gvqxtmzqifrcwzcu6kz36fivuoj73zyxyrhjquf3w5bfmrcv3uegqd.onion:8333","70016","/Satoshi:24.0.1/","1687122748","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9372","r4ghxqocgqhfamwe4mp2hhywbdfm5yamsn7vftt3etpkyu6mt7dlryad.onion:8333","70016","/Satoshi:25.0.0/","1687363999","1101","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9373","46.188.30.118:8333","70016","/Satoshi:24.0.1/","1687714506","1033","795932","broadband-46-188-30-118.2com.net","Moscow Oblast","RU",55.8117,36.7191,"Europe/Moscow","AS8334","LLC SETEL"
"9374","m3ijzoqehrqcakfjijozg2g54vxqr5ev6dviqkzlxifaspiswld7olyd.onion:8333","70016","/Satoshi:22.0.0/","1687737255","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9375","doxob7nnqwxoeg24grfllxfdykcx6vtbjhilgnwpelokhu6ns5sxp7ad.onion:8333","70016","/Satoshi:24.0.1/","1687608596","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9376","gznahsf4s5oz5pgpy3appyjma665p3tvfaihs43uwblztrdrptxucjqd.onion:8333","70016","/Satoshi:22.0.0(FutureBit-Apollo-Node)/","1687724806","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9377","54.238.16.240:8333","70016","/Satoshi:24.0.1/","1685106912","1032","795932","ec2-54-238-16-240.ap-northeast-1.compute.amazonaws.com","Tokyo","JP",35.6893,139.6899,"Asia/Tokyo","AS16509","AMAZON-02"
"9378","ukdfgo3egtszjsp6tgn5z5q7jfvfb2qomejnupzcpyvbh4fgf4jbipqd.onion:8333","70016","/Satoshi:22.0.0(FutureBit-Apollo-Node)/","1687729355","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9379","2oiof6dwcjx4nghuxzmdaq2mxyfse3mr2wyuek5helv4qmyg5q3f7sid.onion:8333","70016","/Satoshi:25.0.0/","1687693506","1101","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9380","vqve3eyphmmw5brx7tvexjhfa5teiqlslnzs2p4wd7pn6bjt5u7cojyd.onion:8333","70016","/Satoshi:24.0.1/","1687203966","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9381","s5n6kiqhipe3zgq65qatjqalxss3kkdjuvwhhnx2qwijexqnmbcsnbid.onion:8333","70016","/Satoshi:25.0.0/","1687627626","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9382","rsum7tebztanom74zqm2mrmsqxjp25i2vogjoxedqu7t7rjmvix6urad.onion:8333","70016","/Satoshi:24.0.1/","1686283913","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9383","99.242.65.164:8333","70016","/Satoshi:25.0.0/","1687375549","1101","795932","cpe64777d58e9b3-cm64777d58e9b0.cpe.net.cable.rogers.com","London","CA",42.9856,-81.2348,"America/Toronto","AS812","ROGERS-COMMUNICATIONS"
"9384","69.172.165.57:8333","70016","/Satoshi:22.0.0/","1687736770","1033","795932","69-172-165-57.cable.teksavvy.com","New Westminster","CA",49.2189,-122.9011,"America/Vancouver","AS5645","TEKSAVVY"
"9385","47.144.93.177:8333","70016","/Satoshi:22.0.0/","1687727962","1033","795932","47.144.93.177","Chino","US",34.0121,-117.6883,"America/Los_Angeles","AS5650","FRONTIER-FRTR"
"9386","2ev4jcrx2l2n5z7wu67rdftxg2xrnebqmuyv6bd7yobnugjwrl43lryd.onion:8333","70016","/Satoshi:25.0.0/","1687643182","1101","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9387","xuhupaa3tv3gwhg2kqfumzpsfait54kugdaoxqsmlpnsrfawibq2arad.onion:8333","70016","/Satoshi:24.0.1/","1687726150","1033","795930",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9388","lmtr3yqcwdwp7sgdufqnooya2jghxga74b4tu4axlz2qz3vixo7fwcyd.onion:8333","70016","/Satoshi:22.0.0(FutureBit-Apollo-Node)/","1687737256","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9389","mjifm3wtqzgonrjmsy2cwc27oaxm7zmt3zknhyybbjyczaxiullbafqd.onion:8333","70016","/Satoshi:25.0.0/","1687559548","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9390","4mfrzzx3nsj4men6jimsvs5zeo34hkawy2bpt326ra7cuughrxobobid.onion:8333","70016","/Satoshi:24.0.1/","1687711044","1101","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9391","w7awv3sikxuggvakfmrsjclycxmikd7qvockrg5uay4vt4njwvouyxid.onion:8333","70016","/Satoshi:24.0.1/","1687078822","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9392","xe2uj3rtbfnsnkxdgf3zingijcowl43fwfxzciufg6epwmhpbaibokqd.onion:8333","70016","/Satoshi:24.0.1/","1687511177","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9393","wzawg7gwzfqb7iz2lpxe2k72ib62ao3vhc5rsipuciij2uzcnhcguayd.onion:8333","70016","/Satoshi:22.0.0(FutureBit-Apollo-Node)/","1687735372","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9394","mly4d6rzebe4ubdlioozxal6f76h2xe62eufhst23gqefyp5532zieyd.onion:8333","70016","/Satoshi:25.0.0/","1687730740","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9395","wt3cs2foo6lj4pyzdgys76sdckly2wytq6oubpuuuep3kkwwf5m4i4ad.onion:8333","70016","/Satoshi:22.0.0/","1687727513","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9396","176.74.136.237:8333","70016","/Satoshi:24.0.1/","1687532724","1033","795932","176-74-136-237.netdatacomm.cz","Krumvir","CZ",48.9804,16.9124,"Europe/Prague","AS35613","NetDataComm, s.r.o."
"9397","51.159.70.147:8333","70016","/Satoshi:24.0.1/","1684328020","1033","795932","51-159-70-147.rev.poneytelecom.eu","Paris","FR",48.8323,2.4075,"Europe/Paris","AS12876","Scaleway S.a.s."
"9398","ueyigypjcbzbhpk5qhm63j4rfkimmn75q4wnl2hzvxizuwvpuaxc6gad.onion:8333","70016","/Satoshi:0.21.1/","1687731653","1032","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9399","3dkz4f4z5qi6at7cdo27fwp7yqvuskasiylogqzaqlvcp6ihkt562fyd.onion:8333","70016","/Satoshi:22.0.0(FutureBit-Apollo-Node)/","1687735847","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9400","q7uxdeitt5hjgiv5wgst4j672uvd6iv6yyebnfvq6qbwqq64xgjjb2ad.onion:8333","70016","/Satoshi:22.0.0/","1687735375","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9401","6kdnn5ugenrmnxagtlkcoooq5z53bay7d3jnkjwfk4f3vhjsflpti4qd.onion:8333","70016","/Satoshi:25.0.0/","1687592902","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9402","h6w6hqxwhfi45zdlxtqmzhfjdsaym566ngkqtbu6x2gbctjldb6vafad.onion:8333","70016","/Satoshi:23.0.0/","1687510704","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9403","lxpu4c3bofsqeinbgt2l5ofww3czze6umu55fh2bc43t7h4ousrhd6id.onion:8333","70016","/Satoshi:25.0.0/","1687714082","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9404","34.78.48.104:8333","70015","/Satoshi:0.20.1/","1687737720","1037","795931","104.48.78.34.bc.googleusercontent.com","Brussels","BE",50.8534,4.347,"Europe/Brussels","AS396982","GOOGLE-CLOUD-PLATFORM"
"9405","88.203.168.164:8333","70016","/Satoshi:23.0.0/","1687163740","1032","795932","88.203.168.164",NA,"BG",43.0848,25.6606,"Europe/Sofia","AS29580","A1 Bulgaria EAD"
"9406","hvyb3cedovbr2migebux3wmmszwz2cxfcpkvqj2mauf6si57lqwbtyyd.onion:8333","70016","/Satoshi:23.0.0/","1687643183","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9407","k5mqkqaponxizuc4iteqg7dfpxj5y53n5znh5oiu42vsbs5pscx3yayd.onion:8333","70016","/Satoshi:0.21.0/","1687663970","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9408","q6oohungkuuaddjyaab6mvnnlew2dxpwb42z532ncushyjte57jn5fad.onion:8333","70016","/Satoshi:23.0.0/","1687550463","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9409","[2600:1f1c:2d3:2403:130d:40ab:1117:29ed]:8333","70016","/Satoshi:0.21.1/","1687737720","1037","795930","2600:1f1c:2d3:2403:130d:40ab:1117:29ed","San Jose","US",37.1835,-121.7714,"America/Los_Angeles","AS16509","AMAZON-02"
"9410","82.66.227.4:8333","70016","/Satoshi:24.0.1/","1684805168","1101","795932","nor75-11_migr-82-66-227-4.fbx.proxad.net",NA,"FR",48.8582,2.3387,"Europe/Paris","AS12322","Free SAS"
"9411","35.199.190.33:8333","70015","/Satoshi:0.20.1/","1687737720","1037","795931","33.190.199.35.bc.googleusercontent.com","The Dalles","US",45.5999,-121.1871,"America/Los_Angeles","AS396982","GOOGLE-CLOUD-PLATFORM"
"9412","5.8.10.13:8333","70016","/Satoshi:24.0.0/","1686037133","1032","795932","5.8.10.13",NA,"RU",55.7386,37.6068,"Europe/Moscow","AS34665","Petersburg Internet Network ltd."
"9413","hidrp2sqf5xrs6fuxw7tu55hwf5jnqdilttsdasnz3qxqs5dflajzzyd.onion:8333","70016","/Satoshi:24.0.1/","1687428061","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9414","36.24.127.149:8333","70016","/Satoshi:25.0.0/","1687737720","1101","795931","36.24.127.149","Hangzhou","CN",30.2994,120.1612,"Asia/Shanghai","AS4134","Chinanet"
"9415","dhi3mbemnxwi77jgz44zj44oegsl6k6t4tsprv4rk2jl6d6z7ki756qd.onion:8333","70016","/Satoshi:22.0.0(FutureBit-Apollo-Node)/","1687723447","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9416","o3qez4xt3vw424nhpvlrzrcybtwvhwwoqpu7yokvfq3la2mmobnuqmad.onion:8333","70016","/Satoshi:25.0.0/","1687525855","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9417","ycq4hlmoxs4rp3cpqfz36rdnks6dxgbghuqbwm3fan4wl6j4wj7ojfqd.onion:8333","70016","/Satoshi:23.0.0/","1686797071","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9418","2ic5phkns6m2pzgktkhsozdyosmrxfvemqmjihiwshksu4z4sqcabpid.onion:8333","70016","/Satoshi:23.0.0/","1687714074","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9419","dg32icqlueswje2iypdxwh35ukjlgk4skvuvswvvsqd4iihugcrpxnid.onion:8333","70016","/Satoshi:24.0.1/","1687514473","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9420","knqorgzq46njzyp7icwnrl55pbmsi6if22facruwid65cdulcncucfid.onion:8333","70016","/Satoshi:25.0.0/","1687637405","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9421","[2a0a:c801:1:23:0:242:ac11:3]:8333","70016","/Satoshi:22.0.0/","1687736767","1033","795932","2a0a:c801:1:23:0:242:ac11:3","Chisinau","MD",47.0042,28.8574,"Europe/Chisinau","AS39798","MivoCloud SRL"
"9422","nj2wkoyjhkksb7qksxq35c2jyj55lcuetc735gp6ixthxgexharejwyd.onion:8333","70016","/Satoshi:25.0.0/","1687337877","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9423","hqopws4kcjwmbdqngxsn3gbdnbyppuzpxxqpvmurpzv6m73xgmrsbead.onion:8333","70016","/Satoshi:24.1.0/","1687476045","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9424","194.163.172.26:8333","70016","/Satoshi:25.0.0/","1687664854","1033","795932","btc.heelsn.eu","Düsseldorf","DE",51.1878,6.8607,"Europe/Berlin","AS51167","Contabo GmbH"
"9425","2bmrzx75kdk4qbvweuw4wkvcunbfaym4y73qm7wnpodze3ngxbslf7qd.onion:8333","70016","/Satoshi:24.0.1/","1687694002","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9426","31.7.70.195:8333","70016","/Satoshi:24.0.1/","1686516392","1033","795932","31.7.70.195",NA,"IR",35.698,51.4115,"Asia/Tehran","AS43754","Asiatech Data Transmission company"
"9427","94.23.248.61:8333","70016","/Satoshi:0.21.0/","1687735840","1033","795932","ns321263.ip-94-23-248.eu",NA,"FR",48.8582,2.3387,"Europe/Paris","AS16276","OVH SAS"
"9428","35.229.189.237:8333","70015","/Satoshi:0.20.1/","1687737721","1037","795930","237.189.229.35.bc.googleusercontent.com","Taipei","TW",25.0504,121.5324,"Asia/Taipei","AS396982","GOOGLE-CLOUD-PLATFORM"
"9429","5iu6nzv6apmpyiy5q4w4z3ay6e3y435uy3mhdgc4s4tz44la5stqd2ad.onion:8333","70016","/Satoshi:24.0.1/","1686625465","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9430","gp5wmpeqxlushtnkiw5eqdifzcylf4mxt3uzb4jjhxcxprmdt4pv32ad.onion:8333","70016","/Satoshi:23.0.0/","1687735845","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9431","a7uwlfjmmswrxyldfdt2cnpdjz5lzgwh6ck4evnnjsy57tzmpjbvxeid.onion:8333","70016","/Satoshi:25.0.0/","1687719356","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9432","45.76.198.45:8333","70016","/Satoshi:0.21.1/","1687736320","1033","795932","45.76.198.45.vultrusercontent.com",NA,"JP",35.6887,139.745,"Asia/Tokyo","AS20473","AS-CHOOPA"
"9433","96.40.134.218:8333","70016","/Satoshi:22.0.0/","1687728427","1032","795932","096-040-134-218.res.spectrum.com","Huntington Park","US",33.9794,-118.2176,"America/Los_Angeles","AS20115","CHARTER-20115"
"9434","47.205.78.151:8333","70016","/Satoshi:25.0.0/","1687734910","1033","795932","47.205.78.151","Plant City","US",28.0167,-82.1359,"America/New_York","AS5650","FRONTIER-FRTR"
"9435","l25wmeupv5ihpcekst44by365dpb637s4hzygcy4ia6hq5drccoxxhyd.onion:8333","70016","/Satoshi:0.21.1/","1687054074","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9436","q2ff66ibucy3cpjun3e3jun7afltyb4ev5b4vajtfsjootwlikfqicqd.onion:8333","70016","/Satoshi:24.1.0/","1687724803","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9437","ba56ozz75tu2zxraz7ps6isdblcxikpqrjnfbhinv2jem6xitle6ywad.onion:8333","70016","/Satoshi:24.0.1/","1687729351","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9438","[2a01:4f9:1a:a004::2]:8333","70016","/Satoshi:24.0.1/","1684334302","1033","795932","2a01:4f9:1a:a004::2",NA,"DE",51.2993,9.491,"Europe/Berlin","AS24940","Hetzner Online GmbH"
"9439","e7jr4o4fjtf7zvvp2yy4lkdc7hafnjc647aqa4zkfe7rreldfhoetkqd.onion:8333","70016","/Satoshi:24.0.1/","1686555779","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9440","[2600:2104:1003:c5ab:dc5e:90ff:fe18:1d08]:8333","70016","/Satoshi:24.99.0/","1684328020","1101","795932","2600:2104:1003:c5ab:dc5e:90ff:fe18:1d08",NA,"US",37.751,-97.822,"America/Chicago","AS11404","AS-WAVE-1"
"9441","juffyqovnn2ool3tfpj3n5yg722zi5wv6lkfvgfvrjpljpo2nuczmbad.onion:8333","70016","/Satoshi:25.0.0/","1687728889","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9442","xne6qcrhgggfgxgvqcrrakgigxqfgpa4ughv4lmj3jrfl7hxf6xlssad.onion:8333","70016","/Satoshi:24.0.1/","1687726603","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9443","35.201.227.227:8333","70015","/Satoshi:0.20.1/","1687737721","1037","795931","227.227.201.35.bc.googleusercontent.com","Taipei","TW",25.0504,121.5324,"Asia/Taipei","AS396982","GOOGLE-CLOUD-PLATFORM"
"9444","31.15.155.219:8333","70016","/Satoshi:24.0.1/","1687731173","1033","795932","31-15-155-219.dynamic.telemach.net","Menges","SI",46.1638,14.5677,"Europe/Ljubljana","AS3212","Telemach UG d.o.o."
"9445","symulapde5h2xsarubkzwmlrd3w3amhfuphmgqhnfeelg2xbpv44load.onion:8333","70016","/Satoshi:24.0.1/","1687592871","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9446","85.194.238.134:8333","70016","/Satoshi:22.0.0/","1687693512","1033","795932","85.194.238.134","Helsinki","FI",60.1617,24.9181,"Europe/Helsinki","AS60414","Baytems Holdings Oy"
"9447","142.132.138.14:8333","70016","/Satoshi:22.0.0/","1687736770","1033","795932","static.14.138.132.142.clients.your-server.de","Falkenstein","DE",50.4777,12.3649,"Europe/Berlin","AS24940","Hetzner Online GmbH"
"9448","smhu344c7f3jz7va4yrcrrd2nmivn6kapg2stvqdgvtqmmlti2pnyeyd.onion:8333","70016","/Satoshi:23.0.0/","1687488811","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9449","pfqr7kal3efztxigrbrdb5qvhozpzxqqawt5dymbloicbre2mp7fvuyd.onion:8333","70016","/Satoshi:23.0.0/","1687579573","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9450","bcfrlhf6msen5lyl6uw56hn2mdhpo5gmntu2vrqx36qvmrsr7t5tu5id.onion:8333","70016","/Satoshi:24.0.1/","1687436622","1101","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9451","fiul52rw6v5mxd2ajfe7symzarwa4bez3a66lptl5dgi7sjdy722y7ad.onion:8333","70016","/Satoshi:0.21.1/","1687734450","1032","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9452","hzjz7hez2dq3uz4coqhs6gnxn2u7p2pxa3nugkyhbgxw47imlokmjvyd.onion:8333","70016","/Satoshi:0.21.1/","1687733036","1032","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9453","191.253.107.157:32000","70016","/Satoshi:22.0.0/","1687726145","1033","795932","191.253.107.157","Blumenau","BR",-26.8766,-49.0969,"America/Sao_Paulo","AS28343","Unifique Telecomunicacoes SA"
"9454","gnorqma7b3xrofco6ezlwsz3irczgghgrrv6upyylclkprwv52stbiid.onion:8333","70016","/Satoshi:25.0.0/","1686836533","1101","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9455","cjq2vse7fmv34ssb7uu627txbwctc7m376sdr6n7tuj6x52wpng655id.onion:8333","70016","/Satoshi:23.0.0/","1687443554","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9456","[2001:1c04:4008:6300:8a5f:2678:114b:a660]:8333","70016","/Satoshi:24.0.1/","1685061467","1033","795932","2001-1c04-4008-6300-8a5f-2678-114b-a660.cable.dynamic.v6.ziggo.nl","Badhoevedorp","NL",52.3388,4.7827,"Europe/Amsterdam","AS33915","Vodafone Libertel B.V."
"9457","84.174.106.188:8333","70016","/Satoshi:22.0.0/","1687718449","1033","795932","p54ae6abc.dip0.t-ipconnect.de","Grevenbroich","DE",51.0837,6.6114,"Europe/Berlin","AS3320","Deutsche Telekom AG"
"9458","sdhrozcoovldxzwc5tg5scluehrg42eb2jpgq5agrl5ibezmclc4u7qd.onion:8333","70016","/Satoshi:25.0.0/","1687484441","1101","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9459","35.224.196.150:8333","70016","/Satoshi:22.0.0/","1687734426","1033","795932","150.196.224.35.bc.googleusercontent.com","Council Bluffs","US",41.2591,-95.8517,"America/Chicago","AS396982","GOOGLE-CLOUD-PLATFORM"
"9460","vi6e2kmyjhfrsmnomllxbr7vc66evgknydmbfthngj7sqfqr6hgaheid.onion:8333","70016","/Satoshi:25.0.0/","1687531392","1101","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9461","eohf3jlnud5sdrb2k34iahmem6xi5hcntqtin34ainmwgua76brvwbid.onion:8333","70016","/Satoshi:23.0.0/","1687427111","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9462","kt4nw7wli2sjguxyi7xzwwda6jwulxqly2her6rtxwuwmp7xj3m55oid.onion:8333","70016","/Satoshi:25.0.0/","1687433298","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9463","3mjw2fkwdpqa6t25xfc2helfb6ow65y4ccbr7t2262dujvdoykcgozad.onion:8333","70016","/Satoshi:24.0.1/","1687680755","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9464","ryonnknvriwmovjklexhdihn2jwrvely2vlv533buwqyp42bwnevfgqd.onion:8333","70016","/Satoshi:24.0.1/","1687489791","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9465","o2j6yst6ox2i7vtzntknzo4nuu3alt2bpnpliqd3mgufm7gclv35b6yd.onion:8333","70016","/Satoshi:24.0.1/","1687700814","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9466","pojgxof2cqv6n7wodwdb4snr4f6ayqwe4fdtpkxu2x7lfsyhzaca67qd.onion:8333","70016","/Satoshi:25.0.0/","1687551389","1037","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9467","fgjredk7yt2hey6sil4nle4tcbbnaor2t5efb6dk52nld4nismvyskyd.onion:8333","70016","/Satoshi:24.0.1/","1687594713","1101","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9468","yzcqhmeo5rzfbkkzm36fum47maqcjkkak6s22puouu5syked52spj3id.onion:8333","70016","/Satoshi:0.21.1/","1687736330","1032","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
"9469","76.250.195.60:8333","70016","/Satoshi:25.0.0/","1686353877","1033","795932","76.250.195.60","El Segundo","US",33.9214,-118.413,"America/Los_Angeles","AS7018","ATT-INTERNET4"
"9470","54.93.93.238:8333","70015","/Satoshi:0.18.1/","1684332175","1037","795932","ec2-54-93-93-238.eu-central-1.compute.amazonaws.com","Frankfurt am Main","DE",50.1188,8.6843,"Europe/Berlin","AS16509","AMAZON-02"
"9471","[2a01:4f8:1c1c:f22c::1]:8333","70016","/Satoshi:22.0.0/","1687736320","1033","795931","2a01:4f8:1c1c:f22c::1",NA,"DE",51.2993,9.491,"Europe/Berlin","AS24940","Hetzner Online GmbH"
"9472","a5jize2i7egarceyqyque4du5m6pnyv75pqp34dt3nzupkgk634ispyd.onion:8333","70016","/Satoshi:24.0.1/","1687383578","1033","795932",NA,NA,NA,0,0,NA,"TOR","Tor network"
